elapsed_s,HLSQ_BV_SP_CCTX_ACTIVE_CNT,HLSQ_VS_SP_SCTX_ACTIVE_CNT,HLSQ_FS_SP_SCTX_ACTIVE_CNT,HLSQ_BV_SP_SCTX_ACTIVE_CNT,HLSQ_VS_SP_CTX_ALIVE_CYCLE,HLSQ_FS_SP_CTX_ALIVE_CYCLE
0.087920,0,0,0,0,0,0
0.089288,0,0,0,0,0,0
0.090649,0,0,0,0,0,0
0.092008,0,0,0,0,0,0
0.093330,0,0,0,0,0,0
0.094655,0,0,0,0,0,0
0.095976,0,0,0,0,0,0
0.097304,0,0,0,0,0,0
0.098504,0,0,0,0,0,0
0.099931,0,0,0,0,0,0
0.101358,0,0,0,0,0,0
0.102784,0,0,0,0,0,0
0.104206,0,0,0,0,0,0
0.105641,0,0,0,0,0,0
0.106959,0,0,0,0,0,0
0.108277,0,0,0,0,0,0
0.109705,0,0,0,0,0,0
0.111132,0,0,0,0,0,0
0.112559,0,0,0,0,0,0
0.113987,0,0,0,0,0,0
0.115417,0,0,0,0,0,0
0.116858,0,0,0,0,0,0
0.118285,0,0,0,0,0,0
0.119717,0,0,0,0,0,0
0.121144,0,0,0,0,0,0
0.122572,0,0,0,0,0,0
0.123998,0,0,0,0,0,0
0.125443,0,0,0,0,0,0
0.126883,0,0,0,0,0,0
0.128263,0,0,0,0,0,0
0.129662,0,0,0,0,0,0
0.131063,0,0,0,0,0,0
0.132457,0,0,0,0,0,0
0.133847,0,0,0,0,0,0
0.135317,0,0,0,0,0,0
0.136710,0,0,0,0,0,0
0.138110,0,0,0,0,0,0
0.140369,0,0,0,0,0,0
0.141767,0,0,0,0,0,0
0.143161,0,0,0,0,0,0
0.144558,0,0,0,0,0,0
0.145955,0,0,0,0,0,0
0.147354,0,0,0,0,0,0
0.148755,0,0,0,0,0,0
0.150145,0,0,0,0,0,0
0.151538,0,0,0,0,0,0
0.152935,0,0,0,0,0,0
0.154332,0,0,0,0,0,0
0.155731,0,0,0,0,0,0
0.157127,0,0,0,0,0,0
0.158655,0,0,0,0,0,0
0.160224,0,0,0,0,0,0
0.161761,0,0,0,0,0,0
0.163329,0,0,0,0,0,0
0.164895,0,0,0,0,0,0
0.166459,0,0,0,0,0,0
0.168024,0,0,0,0,0,0
0.169591,0,0,0,0,0,0
0.171171,0,0,0,0,0,0
0.172737,0,0,0,0,0,0
0.174302,0,0,0,0,0,0
0.175866,0,0,0,0,0,0
0.177431,0,0,0,0,0,0
0.179079,0,0,0,0,0,0
0.180579,0,0,0,0,0,0
0.181992,0,0,0,0,0,0
0.183526,0,0,0,0,0,0
0.185093,0,0,0,0,0,0
0.186656,0,0,0,0,0,0
0.188275,0,0,0,0,0,0
0.189838,0,0,0,0,0,0
0.191449,0,0,0,0,0,0
0.193029,0,0,0,0,0,0
0.194593,0,0,0,0,0,0
0.196160,0,0,0,0,0,0
0.197726,0,0,0,0,0,0
0.199294,0,0,0,0,0,0
0.200860,0,0,0,0,0,0
0.202425,0,0,0,0,0,0
0.204001,0,0,0,0,0,0
0.205568,0,0,0,0,0,0
0.207180,0,0,0,0,0,0
0.208746,0,0,0,0,0,0
0.210310,0,0,0,0,0,0
0.211875,0,0,0,0,0,0
0.213440,0,0,0,0,0,0
0.215021,0,0,0,0,0,0
0.216588,0,0,0,0,0,0
0.218152,0,0,0,0,0,0
0.219719,0,0,0,0,0,0
0.221288,0,0,0,0,0,0
0.222849,0,0,0,0,0,0
0.224468,0,0,0,0,0,0
0.226045,0,0,0,0,0,0
0.227614,0,0,0,0,0,0
0.229180,0,0,0,0,0,0
0.230743,0,0,0,0,0,0
0.232313,0,0,0,0,0,0
0.233877,0,0,0,0,0,0
0.235443,0,0,0,0,0,0
0.237021,0,0,0,0,0,0
0.238585,0,0,0,0,0,0
0.240152,0,0,0,0,0,0
0.241718,0,0,0,0,0,0
0.243287,0,0,0,0,0,0
0.244842,0,0,0,0,0,0
0.246396,0,0,0,0,0,0
0.247840,0,0,0,0,0,0
0.249376,0,0,0,0,0,0
0.250940,0,0,0,0,0,0
0.252577,0,0,0,0,0,0
0.254142,0,0,0,0,0,0
0.255752,0,0,0,0,0,0
0.257318,0,0,0,0,0,0
0.258895,0,0,0,0,0,0
0.260465,0,0,0,0,0,0
0.262028,0,0,0,0,0,0
0.263596,0,0,0,0,0,0
0.265161,0,0,0,0,0,0
0.266723,0,0,0,0,0,0
0.268293,0,0,0,0,0,0
0.269868,0,0,0,0,0,0
0.271477,0,0,0,0,0,0
0.273044,0,0,0,0,0,0
0.274608,0,0,0,0,0,0
0.276172,0,0,0,0,0,0
0.277728,0,0,0,0,0,0
0.279414,0,0,0,0,0,0
0.280857,0,0,0,0,0,0
0.282258,0,0,0,0,0,0
0.283654,0,0,0,0,0,0
0.285046,0,0,0,0,0,0
0.286437,0,0,0,0,0,0
0.287879,0,0,0,0,0,0
0.289477,0,0,0,0,0,0
0.290923,0,0,0,0,0,0
0.292462,0,0,0,0,0,0
0.294023,0,0,0,0,0,0
0.295590,0,0,0,0,0,0
0.297155,0,0,0,0,0,0
0.298717,0,0,0,0,0,0
0.300284,0,0,0,0,0,0
0.301858,0,0,0,0,0,0
0.303466,0,0,0,0,0,0
0.305032,0,0,0,0,0,0
0.306593,0,0,0,0,0,0
0.308157,0,0,0,0,0,0
0.309721,0,0,0,0,0,0
0.311288,0,0,0,0,0,0
0.312866,0,0,0,0,0,0
0.314429,0,0,0,0,0,0
0.315870,0,0,0,0,0,0
0.317411,0,0,0,0,0,0
0.318971,0,0,0,0,0,0
0.320628,0,0,0,0,0,0
0.322190,0,0,0,0,0,0
0.323771,0,0,0,0,0,0
0.325334,0,0,0,0,0,0
0.326897,0,0,0,0,0,0
0.328467,0,0,0,0,0,0
0.330029,0,0,0,0,0,0
0.331594,0,0,0,0,0,0
0.333159,0,0,0,0,0,0
0.334733,0,0,0,0,0,0
0.336345,0,0,0,0,0,0
0.337906,0,0,0,0,0,0
0.339618,0,0,0,0,0,0
0.341052,0,0,0,0,0,0
0.342476,0,0,0,0,0,0
0.344007,0,0,0,0,0,0
0.345453,0,0,0,0,0,0
0.346901,0,0,0,0,0,0
0.348408,0,0,0,0,0,0
0.349849,0,0,0,0,0,0
0.351266,0,0,0,0,0,0
0.352945,0,0,0,0,0,0
0.354547,0,0,0,0,0,0
0.355959,0,0,0,0,0,0
0.357353,0,0,0,0,0,0
0.358744,0,0,0,0,0,0
0.360228,0,0,0,0,0,0
0.361619,0,0,0,0,0,0
0.363229,0,0,0,0,0,0
0.364793,0,0,0,0,0,0
0.366366,0,0,0,0,0,0
0.367931,0,0,0,0,0,0
0.369495,0,0,0,0,0,0
0.371061,0,0,0,0,0,0
0.372625,0,0,0,0,0,0
0.374187,0,0,0,0,0,0
0.375752,0,0,0,0,0,0
0.377205,0,0,0,0,0,0
0.378742,0,0,0,0,0,0
0.380309,0,0,0,0,0,0
0.381873,0,0,0,0,0,0
0.383482,0,0,0,0,0,0
0.385047,0,0,0,0,0,0
0.386610,0,0,0,0,0,0
0.388058,0,0,0,0,0,0
0.389594,0,0,0,0,0,0
0.391160,0,0,0,0,0,0
0.392725,0,0,0,0,0,0
0.394289,0,0,0,0,0,0
0.395853,0,0,0,0,0,0
0.397419,0,0,0,0,0,0
0.399040,0,0,0,0,0,0
0.400606,0,0,0,0,0,0
0.402169,0,0,0,0,0,0
0.403736,0,0,0,0,0,0
0.405301,0,0,0,0,0,0
0.406865,0,0,0,0,0,0
0.408434,0,0,0,0,0,0
0.410011,0,0,0,0,0,0
0.411577,0,0,0,0,0,0
0.413142,0,0,0,0,0,0
0.414706,0,0,0,0,0,0
0.416317,0,0,0,0,0,0
0.417755,0,0,0,0,0,0
0.419295,0,0,0,0,0,0
0.420872,0,0,0,0,0,0
0.422436,0,0,0,0,0,0
0.424001,0,0,0,0,0,0
0.425567,0,0,0,0,0,0
0.427133,0,0,0,0,0,0
0.428699,0,0,0,0,0,0
0.430262,0,0,0,0,0,0
0.431841,0,0,0,0,0,0
0.433406,0,0,0,0,0,0
0.434970,0,0,0,0,0,0
0.436587,0,0,0,0,0,0
0.437991,0,0,0,0,0,0
0.439525,0,0,0,0,0,0
0.441090,0,0,0,0,0,0
0.442665,0,0,0,0,0,0
0.444283,0,0,0,0,0,0
0.445847,0,0,0,0,0,0
0.447458,0,0,0,0,0,0
0.449025,0,0,0,0,0,0
0.450589,0,0,0,0,0,0
0.452154,0,0,0,0,0,0
0.453724,0,0,0,0,0,0
0.455155,0,0,0,0,0,0
0.456691,0,0,0,0,0,0
0.458254,0,0,0,0,0,0
0.459822,0,0,0,0,0,0
0.461388,0,0,0,0,0,0
0.462953,0,0,0,0,0,0
0.464388,0,0,0,0,0,0
0.465792,0,0,0,0,0,0
0.467324,0,0,0,0,0,0
0.468890,0,0,0,0,0,0
0.470453,0,0,0,0,0,0
0.472020,0,0,0,0,0,0
0.473586,0,0,0,0,0,0
0.475165,0,0,0,0,0,0
0.476732,0,0,0,0,0,0
0.478295,0,0,0,0,0,0
0.479870,0,0,0,0,0,0
0.481436,0,0,0,0,0,0
0.483084,0,0,0,0,0,0
0.484481,0,0,0,0,0,0
0.485896,0,0,0,0,0,0
0.487432,0,0,0,0,0,0
0.488997,0,0,0,0,0,0
0.490564,0,0,0,0,0,0
0.492130,0,0,0,0,0,0
0.493695,0,0,0,0,0,0
0.495306,0,0,0,0,0,0
0.496885,0,0,0,0,0,0
0.498449,0,0,0,0,0,0
0.500015,0,0,0,0,0,0
0.501572,0,0,0,0,0,0
0.503282,0,0,0,0,0,0
0.504786,0,0,0,0,0,0
0.506187,0,0,0,0,0,0
0.507597,0,0,0,0,0,0
0.508994,0,0,0,0,0,0
0.510391,0,0,0,0,0,0
0.511816,0,0,0,0,0,0
0.513343,0,0,0,0,0,0
0.514905,0,0,0,0,0,0
0.516350,0,0,0,0,0,0
0.517901,0,0,0,0,0,0
0.519468,0,0,0,0,0,0
0.521032,0,0,0,0,0,0
0.522595,0,0,0,0,0,0
0.524158,0,0,0,0,0,0
0.525723,0,0,0,0,0,0
0.527333,0,0,0,0,0,0
0.528912,0,0,0,0,0,0
0.530475,0,0,0,0,0,0
0.532039,0,0,0,0,0,0
0.533604,0,0,0,0,0,0
0.535170,0,0,0,0,0,0
0.536735,0,0,0,0,0,0
0.538299,0,0,0,0,0,0
0.539876,0,0,0,0,0,0
0.541440,0,0,0,0,0,0
0.543051,0,0,0,0,0,0
0.544615,0,0,0,0,0,0
0.546177,0,0,0,0,0,0
0.547744,0,0,0,0,0,0
0.549309,0,0,0,0,0,0
0.550887,0,0,0,0,0,0
0.552454,0,0,0,0,0,0
0.553892,0,0,0,0,0,0
0.555432,0,0,0,0,0,0
0.556989,0,0,0,0,0,0
0.558543,0,0,0,0,0,0
0.559974,0,0,0,0,0,0
0.561519,0,0,0,0,0,0
0.563088,0,0,0,0,0,0
0.564653,0,0,0,0,0,0
0.566217,0,0,0,0,0,0
0.567784,0,0,0,0,0,0
0.569350,0,0,0,0,0,0
0.570912,0,0,0,0,0,0
0.572496,0,0,0,0,0,0
0.574059,0,0,0,0,0,0
0.575670,0,0,0,0,0,0
0.577235,0,0,0,0,0,0
0.578799,0,0,0,0,0,0
0.580367,0,0,0,0,0,0
0.581929,0,0,0,0,0,0
0.583509,0,0,0,0,0,0
0.585072,0,0,0,0,0,0
0.586634,0,0,0,0,0,0
0.588260,0,0,0,0,0,0
0.589867,0,0,0,0,0,0
0.591476,0,0,0,0,0,0
0.593039,0,0,0,0,0,0
0.594614,0,0,0,0,0,0
0.596177,0,0,0,0,0,0
0.597740,0,0,0,0,0,0
0.599336,0,0,0,0,0,0
0.600899,0,0,0,0,0,0
0.602460,0,0,0,0,0,0
0.604024,0,0,0,0,0,0
0.605601,0,0,0,0,0,0
0.607209,0,0,0,0,0,0
0.608773,0,0,0,0,0,0
0.610335,0,0,0,0,0,0
0.611898,0,0,0,0,0,0
0.613469,0,0,0,0,0,0
0.615035,0,0,0,0,0,0
0.616484,0,0,0,0,0,0
0.618019,0,0,0,0,0,0
0.619584,0,0,0,0,0,0
0.621148,0,0,0,0,0,0
0.622710,0,0,0,0,0,0
0.624323,0,0,0,0,0,0
0.625884,0,0,0,0,0,0
0.627463,0,0,0,0,0,0
0.629026,0,0,0,0,0,0
0.630590,0,0,0,0,0,0
0.632154,0,0,0,0,0,0
0.633718,0,0,0,0,0,0
0.635284,0,0,0,0,0,0
0.636848,0,0,0,0,0,0
0.638422,0,0,0,0,0,0
0.639987,0,0,0,0,0,0
0.641551,0,0,0,0,0,0
0.643115,0,0,0,0,0,0
0.644678,0,0,0,0,0,0
0.646239,0,0,0,0,0,0
0.647805,0,0,0,0,0,0
0.649383,0,0,0,0,0,0
0.650944,0,0,0,0,0,0
0.652328,0,0,0,0,0,0
0.653730,0,0,0,0,0,0
0.655305,0,0,0,0,0,0
0.656868,0,0,0,0,0,0
0.658428,0,0,0,0,0,0
0.660250,0,0,0,0,0,0
0.661649,0,0,0,0,0,0
0.663218,0,0,0,0,0,0
0.664671,0,0,0,0,0,0
0.666073,0,0,0,0,0,0
0.667474,0,0,0,0,0,0
0.668871,0,0,0,0,0,0
0.670280,0,0,0,0,0,0
0.671720,0,0,0,0,0,0
0.673308,0,0,0,0,0,0
0.674871,0,0,0,0,0,0
0.676440,0,0,0,0,0,0
0.678000,0,0,0,0,0,0
0.679565,0,0,0,0,0,0
0.681145,0,0,0,0,0,0
0.682708,0,0,0,0,0,0
0.684275,0,0,0,0,0,0
0.685836,0,0,0,0,0,0
0.687443,0,0,0,0,0,0
0.689007,0,0,0,0,0,0
0.690570,0,0,0,0,0,0
0.692016,0,0,0,0,0,0
0.693550,0,0,0,0,0,0
0.695116,0,0,0,0,0,0
0.696681,0,0,0,0,0,0
0.698243,0,0,0,0,0,0
0.699808,0,0,0,0,0,0
0.701372,0,0,0,0,0,0
0.702947,0,0,0,0,0,0
0.704367,0,0,0,0,0,0
0.705769,0,0,0,0,0,0
0.707300,0,0,0,0,0,0
0.708865,0,0,0,0,0,0
0.710427,0,0,0,0,0,0
0.711990,0,0,0,0,0,0
0.713566,0,0,0,0,0,0
0.715131,0,0,0,0,0,0
0.716569,0,0,0,0,0,0
0.718108,0,0,0,0,0,0
0.719716,0,0,0,0,0,0
0.721282,0,0,0,0,0,0
0.722845,0,0,0,0,0,0
0.724428,0,0,0,0,0,0
0.725990,0,0,0,0,0,0
0.727556,0,0,0,0,0,0
0.729126,0,0,0,0,0,0
0.730530,0,0,0,0,0,0
0.732042,0,0,0,0,0,0
0.734406,0,0,0,0,0,0
0.735872,0,0,0,0,0,0
0.737273,0,0,0,0,0,0
0.738672,0,0,0,0,0,0
0.740116,0,0,0,0,0,0
0.741540,0,0,0,0,0,0
0.742939,0,0,0,0,0,0
0.744339,0,0,0,0,0,0
0.745736,0,0,0,0,0,0
0.747145,0,0,0,0,0,0
0.748545,0,0,0,0,0,0
0.749941,0,0,0,0,0,0
0.751519,0,0,0,0,0,0
0.753085,0,0,0,0,0,0
0.754648,0,0,0,0,0,0
0.756270,0,0,0,0,0,0
0.757851,0,0,0,0,0,0
0.759418,0,0,0,0,0,0
0.760983,0,0,0,0,0,0
0.762546,0,0,0,0,0,0
0.764112,0,0,0,0,0,0
0.765678,0,0,0,0,0,0
0.767289,0,0,0,0,0,0
0.768869,0,0,0,0,0,0
0.770433,0,0,0,0,0,0
0.772000,0,0,0,0,0,0
0.773565,0,0,0,0,0,0
0.776233,0,0,0,0,0,0
0.777665,0,0,0,0,0,0
0.779090,0,0,0,0,0,0
0.780491,0,0,0,0,0,0
0.781889,0,0,0,0,0,0
0.783286,0,0,0,0,0,0
0.784682,0,0,0,0,0,0
0.786204,0,0,0,0,0,0
0.787769,0,0,0,0,0,0
0.789218,0,0,0,0,0,0
0.790619,0,0,0,0,0,0
0.792019,0,0,0,0,0,0
0.793416,0,0,0,0,0,0
0.794811,0,0,0,0,0,0
0.796208,0,0,0,0,0,0
0.797603,0,0,0,0,0,0
0.799177,0,0,0,0,0,0
0.800755,0,0,0,0,0,0
0.802317,0,0,0,0,0,0
0.803881,0,0,0,0,0,0
0.805446,0,0,0,0,0,0
0.807012,0,0,0,0,0,0
0.808576,0,0,0,0,0,0
0.810138,0,0,0,0,0,0
0.811607,0,0,0,0,0,0
0.813168,0,0,0,0,0,0
0.814730,0,0,0,0,0,0
0.816342,0,0,0,0,0,0
0.817903,0,0,0,0,0,0
0.819468,0,0,0,0,0,0
0.821033,0,0,0,0,0,0
0.822608,0,0,0,0,0,0
0.824172,0,0,0,0,0,0
0.825736,0,0,0,0,0,0
0.827301,0,0,0,0,0,0
0.828864,0,0,0,0,0,0
0.830426,0,0,0,0,0,0
0.831990,0,0,0,0,0,0
0.833568,0,0,0,0,0,0
0.835134,0,0,0,0,0,0
0.836699,0,0,0,0,0,0
0.838260,0,0,0,0,0,0
0.839825,0,0,0,0,0,0
0.841390,0,0,0,0,0,0
0.842951,0,0,0,0,0,0
0.844385,0,0,0,0,0,0
0.845788,0,0,0,0,0,0
0.847363,0,0,0,0,0,0
0.848927,0,0,0,0,0,0
0.850489,0,0,0,0,0,0
0.852064,0,0,0,0,0,0
0.853527,0,0,0,0,0,0
0.854951,0,0,0,0,0,0
0.856355,0,0,0,0,0,0
0.857752,0,0,0,0,0,0
0.859152,0,0,0,0,0,0
0.860547,0,0,0,0,0,0
0.862027,0,0,0,0,0,0
0.863635,0,0,0,0,0,0
0.865213,0,0,0,0,0,0
0.866775,0,0,0,0,0,0
0.868344,0,0,0,0,0,0
0.869907,0,0,0,0,0,0
0.871473,0,0,0,0,0,0
0.873037,0,0,0,0,0,0
0.874599,0,0,0,0,0,0
0.876044,0,0,0,0,0,0
0.877580,0,0,0,0,0,0
0.879188,0,0,0,0,0,0
0.880753,0,0,0,0,0,0
0.882325,0,0,0,0,0,0
0.883889,0,0,0,0,0,0
0.885454,0,0,0,0,0,0
0.887031,0,0,0,0,0,0
0.888469,0,0,0,0,0,0
0.890040,0,0,0,0,0,0
0.891605,0,0,0,0,0,0
0.893171,0,0,0,0,0,0
0.894734,0,0,0,0,0,0
0.896348,0,0,0,0,0,0
0.897923,0,0,0,0,0,0
0.899488,0,0,0,0,0,0
0.901052,0,0,0,0,0,0
0.902614,0,0,0,0,0,0
0.904046,0,0,0,0,0,0
0.905580,0,0,0,0,0,0
0.907145,0,0,0,0,0,0
0.908721,0,0,0,0,0,0
0.910283,0,0,0,0,0,0
0.911848,0,0,0,0,0,0
0.913412,0,0,0,0,0,0
0.914975,0,0,0,0,0,0
0.916467,0,0,0,0,0,0
0.917887,0,0,0,0,0,0
0.919308,0,0,0,0,0,0
0.920712,0,0,0,0,0,0
0.922292,0,0,0,0,0,0
0.923708,0,0,0,0,0,0
0.925104,0,0,0,0,0,0
0.926497,0,0,0,0,0,0
0.927886,0,0,0,0,0,0
0.929277,0,0,0,0,0,0
0.930685,0,0,0,0,0,0
0.932182,0,0,0,0,0,0
0.933572,0,0,0,0,0,0
0.934963,0,0,0,0,0,0
0.936387,0,0,0,0,0,0
0.937777,0,0,0,0,0,0
0.939169,0,0,0,0,0,0
0.940700,0,0,0,0,0,0
0.942148,0,0,0,0,0,0
0.943732,0,0,0,0,0,0
0.945300,0,0,0,0,0,0
0.946866,0,0,0,0,0,0
0.948439,0,0,0,0,0,0
0.950005,0,0,0,0,0,0
0.951573,0,0,0,0,0,0
0.953162,0,0,0,0,0,0
0.954728,0,0,0,0,0,0
0.956298,0,0,0,0,0,0
0.957863,0,0,0,0,0,0
0.959475,0,0,0,0,0,0
0.961042,0,0,0,0,0,0
0.962607,0,0,0,0,0,0
0.964057,0,0,0,0,0,0
0.965595,0,0,0,0,0,0
0.967164,0,0,0,0,0,0
0.968731,0,0,0,0,0,0
0.970297,0,0,0,0,0,0
0.971864,0,0,0,0,0,0
0.973430,0,0,0,0,0,0
0.974879,0,0,0,0,0,0
0.976468,0,0,0,0,0,0
0.978033,0,0,0,0,0,0
0.979602,0,0,0,0,0,0
0.981170,0,0,0,0,0,0
0.982735,0,0,0,0,0,0
0.984176,0,0,0,0,0,0
0.985721,0,0,0,0,0,0
0.987290,0,0,0,0,0,0
0.988858,0,0,0,0,0,0
0.990424,0,0,0,0,0,0
0.991993,0,0,0,0,0,0
0.993561,0,0,0,0,0,0
0.995130,0,0,0,0,0,0
0.996711,0,0,0,0,0,0
0.998276,0,0,0,0,0,0
0.999845,0,0,0,0,0,0
1.001412,0,0,0,0,0,0
1.007082,0,0,0,0,0,0
1.008519,0,0,0,0,0,0
1.009891,0,0,0,0,0,0
1.011248,0,0,0,0,0,0
1.012600,0,0,0,0,0,0
1.013951,0,0,0,0,0,0
1.015303,0,0,0,0,0,0
1.016692,0,0,0,0,0,0
1.018044,0,0,0,0,0,0
1.019407,0,0,0,0,0,0
1.020759,0,0,0,0,0,0
1.022108,0,0,0,0,0,0
1.023516,0,0,0,0,0,0
1.024963,0,0,0,0,0,0
1.026369,0,0,0,0,0,0
1.027769,0,0,0,0,0,0
1.029300,0,0,0,0,0,0
1.030750,0,0,0,0,0,0
1.032296,0,0,0,0,0,0
1.033867,0,0,0,0,0,0
1.035439,0,0,0,0,0,0
1.037011,0,0,0,0,0,0
1.039261,0,0,0,0,0,0
1.040846,0,0,0,0,0,0
1.042263,0,0,0,0,0,0
1.043670,0,0,0,0,0,0
1.045074,0,0,0,0,0,0
1.046475,0,0,0,0,0,0
1.047879,0,0,0,0,0,0
1.049279,0,0,0,0,0,0
1.050813,0,0,0,0,0,0
1.052311,0,0,0,0,0,0
1.053712,0,0,0,0,0,0
1.055124,0,0,0,0,0,0
1.056660,0,0,0,0,0,0
1.058228,0,0,0,0,0,0
1.059800,0,0,0,0,0,0
1.061371,0,0,0,0,0,0
1.062952,0,0,0,0,0,0
1.064330,0,0,0,0,0,0
1.065734,0,0,0,0,0,0
1.067272,0,0,0,0,0,0
1.068843,0,0,0,0,0,0
1.070412,0,0,0,0,0,0
1.071983,0,0,0,0,0,0
1.073566,0,0,0,0,0,0
1.075138,0,0,0,0,0,0
1.076709,0,0,0,0,0,0
1.078278,0,0,0,0,0,0
1.079849,0,0,0,0,0,0
1.081420,0,0,0,0,0,0
1.083056,0,0,0,0,0,0
1.084574,0,0,0,0,0,0
1.086113,0,0,0,0,0,0
1.087727,0,0,0,0,0,0
1.089297,0,0,0,0,0,0
1.090866,0,0,0,0,0,0
1.092375,0,0,0,0,0,0
1.093915,0,0,0,0,0,0
1.095499,0,0,0,0,0,0
1.097069,0,0,0,0,0,0
1.098637,0,0,0,0,0,0
1.100287,0,0,0,0,0,0
1.101855,0,0,0,0,0,0
1.103472,0,0,0,0,0,0
1.105043,0,0,0,0,0,0
1.106625,0,0,0,0,0,0
1.108246,0,0,0,0,0,0
1.109815,0,0,0,0,0,0
1.111388,0,0,0,0,0,0
1.112959,0,0,0,0,0,0
1.114527,0,0,0,0,0,0
1.116097,0,0,0,0,0,0
1.117564,0,0,0,0,0,0
1.119159,0,0,0,0,0,0
1.120731,0,0,0,0,0,0
1.122300,0,0,0,0,0,0
1.123872,0,0,0,0,0,0
1.125443,0,0,0,0,0,0
1.127016,0,0,0,0,0,0
1.128599,0,0,0,0,0,0
1.130168,0,0,0,0,0,0
1.131742,0,0,0,0,0,0
1.133313,0,0,0,0,0,0
1.134882,0,0,0,0,0,0
1.136504,0,0,0,0,0,0
1.138074,0,0,0,0,0,0
1.139661,0,0,0,0,0,0
1.141232,0,0,0,0,0,0
1.142802,0,0,0,0,0,0
1.144377,0,0,0,0,0,0
1.145947,0,0,0,0,0,0
1.147520,0,0,0,0,0,0
1.149092,0,0,0,0,0,0
1.150684,0,0,0,0,0,0
1.152308,0,0,0,0,0,0
1.153879,0,0,0,0,0,0
1.155451,0,0,0,0,0,0
1.157024,0,0,0,0,0,0
1.158593,0,0,0,0,0,0
1.160165,0,0,0,0,0,0
1.161751,0,0,0,0,0,0
1.163325,0,0,0,0,0,0
1.164896,0,0,0,0,0,0
1.166466,0,0,0,0,0,0
1.168038,0,0,0,0,0,0
1.169610,0,0,0,0,0,0
1.171183,0,0,0,0,0,0
1.172756,0,0,0,0,0,0
1.174315,0,0,0,0,0,0
1.175750,0,0,0,0,0,0
1.177290,0,0,0,0,0,0
1.178860,0,0,0,0,0,0
1.180436,0,0,0,0,0,0
1.182005,0,0,0,0,0,0
1.183634,0,0,0,0,0,0
1.185206,0,0,0,0,0,0
1.186776,0,0,0,0,0,0
1.188352,0,0,0,0,0,0
1.189921,0,0,0,0,0,0
1.191494,0,0,0,0,0,0
1.193104,0,0,0,0,0,0
1.194685,0,0,0,0,0,0
1.196345,0,0,0,0,0,0
1.197915,0,0,0,0,0,0
1.199531,0,0,0,0,0,0
1.201103,0,0,0,0,0,0
1.202672,0,0,0,0,0,0
1.204296,0,0,0,0,0,0
1.205880,0,0,0,0,0,0
1.207452,0,0,0,0,0,0
1.209023,0,0,0,0,0,0
1.210592,0,0,0,0,0,0
1.212163,0,0,0,0,0,0
1.213734,0,0,0,0,0,0
1.215350,0,0,0,0,0,0
1.216805,0,0,0,0,0,0
1.218343,0,0,0,0,0,0
1.219910,0,0,0,0,0,0
1.221477,0,0,0,0,0,0
1.223046,0,0,0,0,0,0
1.224615,0,0,0,0,0,0
